item_id,quantity
214842583,11
214842585,16
214842587,16
214842590,12
214842592,28
214842594,44
214842600,4
214842602,41
214842605,57
214842639,1
214842643,1
214842667,1
214842682,1
214842703,1
214842733,224
214842735,1256
214842763,2
214842778,1
214842780,2
214842795,2
214842800,1
214842815,1
214842821,1
214842825,1
214842830,3
214842838,4
214842862,2
214842866,1
214842877,5
214842885,2
214843040,13
214843042,7
214843044,2
214843046,11
214843048,10
214843050,10
214843052,5
214843057,3
214843059,10
214843061,2
214843078,1
214843085,1
214843089,1
214843091,1
214843095,2
214843106,1
214843108,2
214843110,2
214843115,10
214843121,1
214843130,2
214843160,1
214843162,7
214843166,1
214843168,3
214843170,2
214843175,1
214843181,1
214843185,6
214843187,1
214843190,12
214843192,4
214843194,2
214843196,4
214843198,4
214843200,9
214843202,4
214843205,22
214843207,14
214843209,4
214843211,9
214843213,7
214843215,14
214843217,4
214843220,11
214843222,2
214843224,7
214843226,2
214843228,2
214843230,15
214843235,21
214843237,14
214843245,5
214843247,1
214843258,1
214843267,2
214843269,1
214843271,1
214843277,1
214843282,12
214843284,10
214843288,15
214843292,1
214843297,6
214843301,5
214843310,1
214843312,7
214843316,3
214843318,10
214843320,80
214843322,96
214843327,2
214843331,32
214843333,16
214843335,6
214843337,1
214843340,4
214843342,2
214843344,1
214843346,7
214843348,7
214843350,16
214843352,2
214843355,1
214843361,1
214843365,3
214843367,142
214843370,7
214843372,10
214843374,19
214843376,32
214843378,28
214843380,25
214843382,14
214843385,10
214843387,16
214843389,4
214843391,11
214843393,15
214843395,14
214843397,24
214843400,4
214843402,6
214843404,2
214843406,1
214843408,12
214843410,31
214843412,4
214843415,13
214843417,40
214843419,7
214843421,10
214843423,2
214843425,3
214843427,14
214843430,3
214843432,37
214843434,7
214843436,18
214843438,30
214843440,13
214843442,7
214843445,12
214843447,85
214843449,163
214843451,5
214843453,5
214843455,2
214843457,7
214843460,13
214843462,14
214843464,9
214843466,7
214843468,52
214843470,38
214843472,20
214843475,3
214843477,7
214843479,24
214843481,54
214843483,43
214843485,17
214843487,36
214843490,7
214843492,16
214843494,82
214843496,31
214843498,30
214843500,11
214843502,15
214843505,56
214843507,9
214843509,19
214843511,20
214843513,5
214843515,14
214843517,27
214843520,30
214843522,24
214843524,25
214843526,107
214843528,27
214843530,3
214843532,20
214843535,23
214843537,14
214843539,7
214843541,16
214843543,4
214843545,12
214843547,11
214843550,5
214843552,23
214843554,78
214843556,5
214843560,11
214843562,2
214843565,4
214843567,11
214843569,2
214843582,1
214843584,3
214843592,2
214843597,1
214843625,10
214843627,21
214843629,8
214843631,4
214843635,7
214843637,5
214843642,2
214843646,6
214843650,2
214843663,1
214843670,17
214843672,29
214843674,13
214843676,19
214843678,21
214843680,39
214843682,13
214843685,16
214843687,6
214843689,2
214843871,26
214843873,9
214843875,48
214843877,5
214843880,23
214843882,12
214843884,3
214843886,13
214843888,9
214843890,2
214843892,19
214843895,55
214843897,16
214843899,31
214843901,40
214843903,105
214843905,193
214843907,8
214843910,31
214843912,15
214843914,12
214843916,55
214843920,9
214843925,2
214843927,15
214843931,5
214843933,5
214843935,5
214843937,2
214843940,3
214843942,3
214843944,1
214843946,84
214843950,7
214843952,1
214843955,17
214843957,22
214843961,11
214843963,7
214843965,38
214843967,3
214843970,13
214843972,5
214843974,10
214843976,17
214843978,21
214843980,43
214843982,51
214843985,7
214843987,8
214843989,52
214843991,9
214843993,5
214843995,16
214843997,33
214844000,34
214844002,16
214844004,25
214844006,34
214844008,15
214844010,25
214844012,29
214844015,12
214844017,34
214844019,17
214844021,53
214844023,48
214844025,7
214844027,12
214844030,41
214844032,4
214844034,64
214844036,20
214844038,15
214844040,21
214844042,13
214844045,1
214844051,18
214844053,63
214844057,10
214844060,21
214844062,5
214844068,1
214844070,172
214844072,5
214844079,1
214844085,13
214844087,28
214844090,19
214844092,12
214844094,76
214844096,31
214844098,10
214844100,55
214844102,2
214844105,5
214844107,1
214844126,1
214844130,1
214844132,1
214844135,2
214844139,4
214844141,1
214844143,2
214844145,1
214844152,3
214844154,8
214844156,2
214844158,97
214844160,5
214844162,5
214844165,5
214844167,11
214844169,15
214844171,9
214844173,20
214844177,3
214844184,23
214844186,7
214844188,17
214844190,2
214844192,13
214844195,82
214844201,16
214844203,36
214844205,68
214844207,3
214844210,8
214844212,12
214844214,10
214844216,5
214844220,1
214844222,8
214844225,1
214844229,2
214844231,2
214844233,1
214844235,12
214844237,5
214844240,3
214844242,7
214844244,4
214844246,10
214844248,8
214844250,316
214844252,39
214844255,55
214844257,103
214844265,6
214844267,79
214844270,9
214844272,22
214844274,37
214844276,18
214844278,13
214844280,1
214844282,1
214844285,8
214844287,24
214844289,49
214844293,1
214844297,80
214844300,11
214844302,13
214844304,23
214844306,21
214844308,32
214844310,8
214844312,17
214844315,28
214844317,17
214844319,229
214844321,154
214844323,71
214844325,215
214844327,230
214844330,322
214844332,290
214844336,6
214844338,101
214844340,347
214844342,843
214844345,980
214844347,773
214844349,190
214844351,58
214844353,45
214844355,1244
214844357,125
214844360,124
214844362,16
214844364,66
214844366,10
214844368,635
214844370,1844
214844372,1679
214844375,11
214844377,14
214844390,15
214844392,33
214844394,2371
214844396,2228
214844398,2237
214844400,1916
214844402,1190
214844405,225
214844407,282
214844409,165
214844413,211
214844415,202
214844420,110
214844439,3411
214844441,133
214844443,19
214844445,123
214844447,210
214844450,56
214844452,78
214844454,518
214844456,705
214844458,464
214844460,176
214844462,281
214844465,17
214844482,132
214844484,66
214844486,111
214844488,6
214844490,124
214844492,22
214844495,37
214844497,33
214844499,1
214844505,6
214844507,5
214844512,2
214844518,1
214844529,2
214844533,1
214844537,1
214844540,2
214844550,1
214844567,1
214844572,1
214844587,1
214844595,3
214844597,4
214844606,8
214844608,3
214844632,30
214844634,20
214844638,8
214844640,19
214844645,12
214844655,4
214844657,1
214844662,3
214844679,1
214844681,4
214844692,1
214844707,1
214844717,1
214844728,1
214844747,1
214844754,1
214844756,1
214844758,2
214844760,1
214844767,1
214844771,9
214844777,1
214844784,1
214844797,2
214844801,2
214844803,1
214844807,6
214844810,3
214844812,1
214844820,4
214844822,5
214844825,12
214844827,16
214844829,2
214844833,5
214844835,4
214844837,1
214844852,3
214844863,1
214844865,5
214844876,2
214844882,21
214844885,11
214844887,1
214844895,4
214844900,1
214844904,1
214844910,1
214844915,7
214844917,2
214844919,1
214844921,2
214844925,1
214844932,49
214844934,9
214844936,33
214844947,6
214844953,22
214844955,1
214844957,4
214844960,12
214844962,1
214844968,5
214844970,1
214844992,7
214844994,1
214845002,1
214845007,1
214845009,2
214845020,7
214845028,1
214845030,2
214845037,1
214845045,2
214845052,3
214845056,7
214845060,10
214845062,13
214845065,47
214845067,15
214845071,3
214845073,62
214845082,6
214845084,1
214845086,1
214845088,4
214845092,2
214845099,20
214845122,1
214845127,467
214845129,650
214845131,2361
214845133,407
214845135,352
214845137,37
214845140,23
214845142,12
214845144,23
214845148,1
214845152,2
214845155,3
214845157,4
214845159,3
214845163,12
214845167,16
214845170,1
214845172,8
214845174,4
214845178,1
214845182,2
214845185,4
214845187,1
214845189,3
214845195,27
214845197,2
214845200,8
214845210,21
214845212,19
214845236,1
214845242,1
214845257,1
214845281,1
214845296,7
214845350,9
214845352,436
214845354,258
214845356,298
214845371,3
214845373,6
214845380,200
214845382,8
214845384,8
214845386,2
214845395,31
214845397,3
214845399,4
214845401,2
214845405,232
214845407,279
214845410,114
214845412,425
214845414,39
214845416,321
214845418,142
214845420,505
214845422,463
214845425,50
214845427,1
214845435,180
214845437,43
214845440,35
214845442,35
214845448,24
214845452,13
214845455,3
214845457,211
214845461,7
214845465,125
214845474,56
214845476,224
214845478,111
214845480,133
214845485,3
214845489,248
214845491,228
214845493,58
214845495,53
214845502,325
214845504,37
214845506,154
214845508,110
214845512,7
214845515,3
214845517,7
214845519,1
214845521,92
214845523,1
214845525,3
214845527,1
214845530,1
214845532,40
214845534,73
214845536,2
214845538,102
214845547,9
214845549,7
214845551,31
214845570,5
214845572,12
214845577,484
214845579,333
214845581,652
214845583,1079
214845585,784
214845587,661
214845590,428
214845592,28
214845596,46
214845598,39
214845600,23
214845602,23
214845605,36
214845607,41
214845609,13
214845611,4
214845615,1
214845617,1
214845622,12
214845624,1
214845626,15
214845628,2
214845639,2
214845641,1
214845656,1
214845658,1
214845669,1
214845671,2
214845673,7
214845675,1
214845677,1
214845680,3
214845682,3
214845686,3
214845695,2
214845701,2
214845703,1
214845705,1
214845712,2
214845714,1
214845720,3
214845722,3
214845725,4
214845729,4
214845731,2
214845733,2
214845735,3
214845742,4
214845744,64
214845748,3
214845750,1
214845752,7
214845755,2
214845757,3
214845761,1
214845763,1
214845770,11
214845772,2
214845774,1
214845778,6
214845780,7
214845782,2
214845785,5
214845793,1
214845795,5
214845797,4
214845800,10
214845806,343
214845810,1
214845823,5
214845825,14
214845827,8
214845830,9
214845832,1
214845834,2
214845836,7
214845838,25
214845840,26
214845842,9
214845845,3
214845862,3
214845872,4
214845875,10
214845879,329
214845885,301
214845887,185
214845890,5
214845892,1
214845894,11
214845896,7
214845898,1
214845900,5
214845907,23
214845917,517
214845922,10
214845926,34
214845930,6
214845935,9
214845937,1
214845939,451
214845943,343
214845947,167
214845954,785
214845956,2
214845958,592
214845960,207
214845962,1773
214845965,39
214845969,113
214845971,721
214845973,190
214845980,341
214845982,256
214845984,667
214845986,267
214845995,3
214845997,18
214845999,44
214846001,743
214846007,269
214846010,379
214846012,669
214846014,766
214846025,10
214846029,1254
214846031,802
214846033,1404
214846035,210
214846057,645
214846061,606
214846063,18
214846065,478
214846067,792
214846070,108
214846072,342
214846082,109
214846085,160
214846087,3
214846102,1
214846104,3
214846106,3
214846108,2
214846110,132
214846112,339
214846117,680
214846119,1625
214846121,299
214846125,179
214846127,572
214846130,2
214846132,20
214846134,35
214846175,11
214846177,1
214846179,3
214846187,5
214846190,8
214846192,1
214846194,14
214846198,33
214846205,2
214846209,5
214846220,1
214846224,6
214846230,2
214846232,1
214846235,5
214846239,1
214846241,2
214846254,69
214846256,102
214846258,144
214846271,75
214846299,8
214846301,96
214846303,78
214846305,41
214846307,29
214846310,48
214846312,557
214846318,576
214846325,2
214846327,48
214846331,5
214846333,120
214846337,24
214846340,24
214846344,181
214846350,3
214846355,6
214846357,10
214846367,496
214846370,85
214846372,228
214846374,215
214846378,865
214846380,125
214846382,307
214846385,585
214846389,373
214846391,822
214846393,220
214846397,132
214846400,63
214846402,45
214846404,257
214846406,205
214846408,317
214846410,195
214846412,594
214846415,583
214846417,645
214846419,183
214846421,150
214846423,82
214846425,598
214846427,513
214846432,333
214846434,116
214846436,54
214846438,25
214846440,90
214846442,43
214846445,110
214846447,569
214846451,27
214846453,25
214846457,186
214846460,664
214846462,220
214846464,294
214846466,617
214846468,414
214846470,228
214846472,355
214846475,332
214846477,197
214846479,603
214846483,41
214846485,1
214846496,1
214846500,2
214846517,30
214846520,28
214846530,862
214846535,457
214846539,1
214846550,1
214846560,1
214846569,1
214846575,2
214846590,1
214846601,1
214846614,1
214846618,1
214846635,1
214846640,1
214846665,1
214846670,1
214846685,3
214846687,2
214846689,4
214846695,2
214846706,1
214846708,2
214846710,4
214846715,1
214846725,1
214846727,10
214846730,8
214846736,1
214846738,1
214846740,4
214846742,1
214846745,4
214846760,2
214846762,2
214846764,1
214846766,1
214846768,1
214846770,1
214846775,4
214846777,4
214846779,1
214846781,2
214846790,1
214846794,3
214846796,1
214846802,1
214846809,1
214846817,3
214846830,2
214846843,3
214846862,3
214846865,2
214846869,4
214846871,2
214846875,9
214846877,1
214846880,2
214846882,1
214846884,5
214846886,3
214846888,4
214846892,2
214846895,3
214846897,2
214846899,12
214846901,2
214846905,18
214846907,3
214846912,6
214846914,10
214846916,8
214846922,9
214846925,2
214846935,1
214846942,3
214846944,2
214846948,5
214846950,3
214846952,5
214846955,30
214846957,4
214846959,1
214846961,3
214846963,5
214846967,3
214846970,6
214846972,3
214846976,1
214846978,1
214846980,1
214846982,49
214846985,8
214846987,2
214846989,15
214846993,37
214846995,2
214846997,1
214847000,31
214847002,5
214847004,3
214847008,3
214847010,7
214847012,8
214847015,5
214847017,5
214847019,1
214847021,7
214847025,1
214847030,3
214847034,5
214847075,2
214847077,1
214847079,7
214847081,6
214847083,3
214847090,2
214847092,2
214847137,1
214847141,4
214847143,8
214847145,9
214847147,4
214847150,2
214847154,4
214847156,4
214847158,4
214847186,2
214847201,2
214847250,20
214847252,10
214847255,428
214847257,52
214847261,402
214847267,1
214847274,1
214847276,35
214847278,3
214847289,5
214847291,1
214847332,1
214847345,18
214847351,9
214847353,3
214847355,2
214847357,7
214847360,3
214847362,2
214847364,5
214847366,4
214847368,13
214847370,14
214847372,1
214847375,4
214847377,7
214847379,4
214847381,5
214847383,6
214847390,43
214847394,14
214847396,20
214847398,8
214847400,14
214847402,6
214847405,11
214847409,13
214847413,14
214847420,4
214847422,17
214847432,1
214847435,9
214847437,2
214847439,2
214847443,1
214847447,1
214847452,1
214847454,5
214847460,3
214847467,10
214847469,1
214847471,1
214847482,5
214847484,2
214847486,34
214847492,5
214847495,1
214847501,10
214847503,4
214847505,2
214847507,7
214847510,2
214847514,3
214847540,2
214847544,1
214847548,4
214847550,1
214847557,1
214847570,1
214847572,3
214847576,1
214847591,4
214847593,3
214847595,1
214847606,2
214847610,3
214847612,15
214847615,3
214847617,1
214847619,1
214847623,5
214847627,9
214847630,2
214847634,3
214847638,2
214847640,22
214847642,8
214847645,3
214847647,2
214847649,459
214847651,6
214847653,19
214847655,22
214847657,8
214847660,12
214847662,5
214847668,2
214847672,9
214847675,27
214847677,1
214847679,1
214847681,1
214847685,9
214847687,9
214847692,1
214847694,4
214847696,16
214847698,28
214847700,1
214847702,9
214847705,2
214847709,2
214847715,4
214847717,6
214847724,7
214847728,3
214847730,1
214847737,2
214847745,2
214847754,1
214847758,1
214847760,2
214847762,1
214847767,1
214847769,1
214847775,1
214847780,5
214847782,1
214847786,1
214847788,7
214847790,6
214847795,2
214847797,11
214847803,1
214847805,3
214847807,3
214847814,2
214847816,1
214847818,4
214847827,7
214847831,1
214847833,6
214847835,8
214847840,18
214847842,1
214847844,1
214847846,1
214847850,4
214847852,2
214847855,1
214847859,5
214847861,1
214847865,2
214847867,2
214847870,3
214847872,1
214847876,4
214847878,3
214847880,20
214847882,38
214847887,1
214847889,3
214847891,6
214847893,1
214847897,6
214847902,3
214847904,10
214847906,11
214847908,1
214847910,5
214847912,9
214847915,1
214847917,1
214847927,4
214847930,6
214847936,362
214847938,12
214847940,386
214847942,17
214847945,2
214847947,4
214847949,5
214847951,5
214847953,1
214847955,1
214847957,1
214847964,1
214847966,1
214847968,83
214847970,23
214847983,1
214848009,1
214848026,1
214848028,1
214848032,2
214848035,2
214848037,1
214848041,1
214848054,1
214848056,1
214848058,1
214848060,1
214848062,1
214848071,1
214848075,1
214848080,4
214848082,8
214848099,12
214848101,31
214848103,5
214848105,4
214848107,5
214848110,4
214848112,26
214848114,8
214848120,12
214848122,14
214848127,5
214848129,2
214848133,4
214848140,11
214848142,17
214848157,326
214848159,253
214848161,127
214848163,37
214848165,536
214848167,48
214848170,32
214848172,3
214848174,87
214848176,249
214848178,220
214848180,80
214848185,345
214848193,3
214848197,1
214848200,1
214848202,1
214848204,1
214848210,3
214848212,6
214848215,7
214848217,8
214848219,9
214848221,2
214848223,6
214848225,5
214848227,3
214848230,4
214848234,1
214848240,3
214848242,6
214848245,3
214848247,1
214848249,4
214848251,3
214848253,1
214848255,13
214848257,10
214848260,2
214848262,54
214848264,6
214848266,9
214848268,10
214848270,6
214848272,156
214848283,1
214848287,8
214848292,2
214848294,10
214848298,471
214848300,312
214848302,406
214848305,476
214848307,170
214848309,267
214848311,32
214848313,294
214848315,552
214848317,97
214848320,110
214848322,260
214848324,267
214848326,548
214848328,378
214848330,375
214848335,125
214848337,1557
214848339,2
214848345,1
214848347,1
214848350,1
214848360,3
214848362,12
214848365,1
214848367,2
214848369,55
214848371,411
214848373,60
214848375,578
214848377,451
214848380,802
214848382,24
214848384,747
214848388,56
214848390,1
214848392,26
214848395,7
214848397,2
214848401,1
214848405,1
214848407,88
214848410,353
214848429,3
214848431,1
214848440,4
214848452,1
214848472,17
214848480,2
214848504,3
214848510,1
214848515,10
214848517,4
214848534,1
214848538,20
214848577,17
214848581,4
214848583,1
214848585,1
214848590,1
214848596,971
214848600,76
214848602,169
214848605,490
214848607,204
214848609,180
214848611,1
214848613,634
214848615,229
214848617,6
214848620,62
214848622,587
214848626,400
214848630,240
214848632,49
214848635,48
214848641,338
214848645,1
214848647,16
214848650,59
214848654,19
214848656,1078
214848658,975
214848667,2
214848673,10
214848675,3
214848680,10
214848682,270
214848684,2
214848686,9
214848688,454
214848692,257
214848695,268
214848701,269
214848703,3
214848705,2
214848707,35
214848712,2
214848714,2
214848716,3
214848718,2
214848720,3
214848727,580
214848729,1006
214848731,23
214848733,15
214848735,43
214848740,63
214848742,26
214848744,7
214848746,639
214848748,43
214848750,19
214848752,12
214848755,13
214848757,205
214848770,32
214848772,15
214848776,3
214848778,2
214848791,1
214848793,3
214848795,204
214848806,1
214848808,730
214848823,21
214848825,1
214848827,58
214848832,412
214848838,1
214848845,609
214848847,736
214848849,335
214848851,501
214848853,20
214848855,27
214848857,17
214848860,11
214848862,11
214848864,92
214848866,153
214848890,1
214848898,2
214848900,1
214848911,4
214848922,2
214848926,631
214848928,2
214848937,11
214848941,421
214848945,272
214848947,165
214848950,348
214848952,263
214848954,270
214848956,113
214848958,259
214848960,2
214848962,5
214848967,139
214848969,268
214848971,231
214848973,433
214848975,311
214848977,290
214848980,729
214848982,346
214848986,737
214848988,27
214848990,178
214848992,85
214848995,45
214848997,335
214848999,48
214849001,791
214849003,215
214849007,62
214849010,1416
214849012,561
214849016,72
214849018,431
214849020,284
214849022,278
214849031,391
214849033,154
214849037,51
214849040,14
214849042,1
214849046,322
214849048,142
214849050,105
214849052,242
214849055,168
214849057,202
214849059,72
214849061,35
214849063,10
214849065,1
214849070,296
214849072,355
214849074,14
214849076,739
214849078,155
214849080,238
214849082,260
214849085,2
214849087,2
214849089,2
214849091,4
214849093,349
214849095,1
214849097,247
214849100,259
214849102,329
214849104,5
214849108,1
214849110,1
214849117,2
214849119,1
214849121,5
214849123,56
214849125,14
214849127,236
214849130,3
214849132,1008
214849134,147
214849136,464
214849138,24
214849140,2
214849145,15
214849147,15
214849149,2
214849151,43
214849153,316
214849155,367
214849157,116
214849160,1
214849162,6
214849164,84
214849166,4
214849168,12
214849170,1
214849172,1
214849175,20
214849177,23
214849179,295
214849181,1
214849183,12
214849185,308
214849190,1
214849192,196
214849194,359
214849198,13
214849200,6
214849202,1
214849205,1
214849207,92
214849209,4
214849211,8
214849213,4
214849217,1
214849220,2
214849222,1
214849228,198
214849230,242
214849237,3
214849239,653
214849241,1
214849243,5
214849245,411
214849247,449
214849250,537
214849252,488
214849254,10
214849258,238
214849262,14
214849265,3
214849267,6
214849269,18
214849271,11
214849273,17
214849275,237
214849282,22
214849284,731
214849286,286
214849290,88
214849292,291
214849295,186
214849297,126
214849299,13
214849301,97
214849312,771
214849314,252
214849318,558
214849320,249
214849322,492
214849325,175
214849327,1332
214849329,56
214849331,530
214849333,279
214849337,420
214849342,318
214849344,450
214849350,371
214849352,26
214849355,49
214849357,204
214849361,72
214849363,362
214849365,187
214849367,4
214849376,8
214849382,6
214849385,9
214849389,55
214849391,93
214849393,134
214849395,159
214849404,73
214849406,62
214849408,136
214849412,2
214849415,1
214849419,1
214849421,1
214849423,2
214849425,1
214849427,2
214849430,5
214849432,2
214849434,27
214849436,6
214849438,2
214849445,5
214849447,1
214849455,105
214849457,10
214849460,56
214849462,39
214849464,122
214849466,430
214849468,178
214849483,1
214849487,1
214849492,3
214849496,1
214849498,1
214849505,1
214849520,1
214849562,1
214849631,2
214849637,1
214849655,1
214849678,2
214849689,4
214849693,2
214849697,1
214849702,2
214849706,1
214849712,2
214849734,575
214849736,481
214849738,624
214849740,517
214849742,175
214849745,419
214849747,440
214849753,238
214849757,449
214849760,329
214849762,695
214849764,283
214849766,818
214849768,133
214849770,1
214849775,239
214849777,151
214849779,1
214849781,1
214849783,2
214849785,2
214849790,1
214849796,288
214849807,1295
214849809,440
214849815,9
214849824,1
214849839,17
214849862,2
214849905,2
214849914,3
214849920,2
214849946,2
214849950,2
214849957,3
214850000,1
214850010,6
214850034,8
214850036,1
214850040,10
214850045,1
214850057,1
214850060,3
214850085,3
214850090,1
214850094,2
214850098,3
214850100,1
214850107,10
214850147,1
214850201,1
214850210,1
214850212,3
214850214,3
214850250,5
214850280,64
214850282,1283
214850285,628
214850287,281
214850291,982
214850293,5
214850295,1217
214850297,15
214850300,1
214850302,27
214850304,1301
214850306,6
214850308,6
214850310,743
214850312,14
214850315,760
214850319,8
214850321,225
214850323,8
214850325,252
214850330,35
214850332,123
214850336,4
214850340,15
214850342,1
214850347,2
214850349,20
214850351,192
214850353,236
214850357,204
214850360,296
214850362,216
214850364,81
214850366,593
214850368,130
214850370,190
214850372,205
214850377,48
214850379,2
214850381,2
214850387,204
214850392,24
214850394,1
214850396,213
214850398,154
214850400,139
214850402,692
214850405,492
214850409,40
214850411,227
214850413,154
214850415,210
214850417,35
214850420,128
214850422,138
214850424,2
214850426,2
214850428,5
214850430,1
214850432,4
214850435,4
214850437,13
214850439,1
214850441,1
214850445,6
214850447,4
214850450,28
214850452,39
214850454,3
214850456,1
214850462,4
214850465,6
214850467,1
214850469,2
214850475,1
214850477,3
214850480,1
214850482,4
214850484,1
214850488,1
214850490,3
214850492,2
214850503,1
214850514,1
214850518,8
214850520,5
214850531,7
214850533,1
214850535,3
214850537,2
214850540,1
214850542,5
214850544,7
214850546,3
214850548,13
214850550,18
214850552,70
214850555,53
214850557,68
214850559,18
214850561,7
214850565,487
214850567,3
214850570,4
214850574,3
214850578,1
214850580,1
214850585,4
214850593,5
214850597,19
214850602,17
214850604,5
214850608,2
214850610,1
214850612,128
214850615,139
214850617,11
214850619,153
214850621,1101
214850625,266
214850630,279
214850632,2
214850634,9
214850645,3
214850647,5
214850649,6
214850653,1
214850655,6
214850662,6
214850664,2
214850668,4
214850670,15
214850672,5
214850677,103
214850679,56
214850681,29
214850683,3
214850690,5
214850692,275
214850694,151
214850696,2
214850700,850
214850702,58
214850705,251
214850707,297
214850709,153
214850711,320
214850713,262
214850715,329
214850720,382
214850722,241
214850724,306
214850726,271
214850730,398
214850732,126
214850735,111
214850739,790
214850741,855
214850743,2278
214850747,424
214850750,78
214850752,73
214850754,389
214850756,286
214850758,889
214850760,245
214850762,162
214850765,393
214850767,293
214850769,50
214850771,1943
214850775,4
214850777,6
214850780,92
214850782,9
214850784,13
214850786,224
214850788,88
214850790,588
214850792,643
214850795,6
214850797,12
214850799,10
214850803,6
214850805,2
214850807,7
214850810,25
214850812,9
214850814,6
214850816,2
214850818,4
214850820,3
214850822,20
214850846,1
214850848,222
214850850,91
214850852,300
214850855,220
214850857,23
214850861,36
214850865,77
214850870,397
214850872,333
214850874,43
214850876,308
214850878,5
214850880,278
214850882,15
214850885,7
214850887,4
214850893,20
214850895,1
214850897,9
214850900,32
214850902,18
214850904,6
214850908,29
214850910,8
214850932,643
214850934,285
214850936,2443
214850938,2282
214850940,597
214850942,1724
214850945,2079
214850947,2987
214850949,2513
214850953,58
214850955,21
214850957,17
214850960,11
214850964,10
214850972,3
214850985,33
214850987,24
214850992,2
214850994,124
214850996,320
214851000,93
214851002,68
214851005,27
214851009,274
214851011,88
214851013,399
214851017,307
214851020,16
214851022,56
214851024,88
214851028,1043
214851032,376
214851037,1
214851047,7
214851052,3
214851056,3
214851058,4
214851062,2
214851065,4
214851067,13
214851069,139
214851071,118
214851073,128
214851075,265
214851077,268
214851080,1541
214851082,187
214851086,69
214851090,241
214851092,6
214851095,3
214851097,794
214851099,697
214851101,633
214851103,15
214851105,16
214851107,31
214851110,17
214851112,43
214851116,43
214851118,21
214851120,667
214851122,1148
214851125,211
214851129,125
214851131,1687
214851133,412
214851135,739
214851137,228
214851146,211
214851148,194
214851150,529
214851152,619
214851155,760
214851157,120
214851159,236
214851161,1316
214851163,1562
214851165,569
214851167,364
214851170,19
214851172,12
214851174,7
214851176,28
214851180,22
214851182,20
214851187,16
214851189,22
214851191,4
214851193,6
214851195,7
214851197,10
214851200,1
214851202,7
214851204,41
214851206,26
214851208,59
214851210,60
214851212,7
214851215,13
214851217,8
214851219,31
214851221,41
214851223,10
214851225,58
214851227,18
214851230,27
214851232,371
214851234,501
214851236,785
214851238,615
214851240,32
214851242,158
214851245,4
214851251,16
214851253,12
214851255,2
214851257,1
214851260,16
214851262,11
214851264,8
214851266,17
214851268,35
214851270,21
214851272,5
214851279,950
214851281,169
214851283,28
214851285,160
214851287,310
214851290,965
214851292,214
214851294,499
214851300,54
214851302,40
214851305,9
214851307,17
214851309,26
214851311,124
214851313,190
214851315,251
214851317,830
214851320,84
214851322,246
214851324,136
214851326,2385
214851328,63
214851332,139
214851429,9
214851431,18
214851433,1
214851435,1
214851551,11
214851553,10
214851555,21
214851557,13
214851560,9
214851562,8
214851564,7
214851566,12
214851568,5
214851570,3
214851572,5
214851575,595
214851577,259
214851579,551
214851581,921
214851583,253
214851585,226
214851587,334
214851590,125
214851592,351
214851594,6
214851596,1
214851605,4
214851609,1
214851611,1
214851613,1
214851622,2
214851624,3
214851628,2
214851630,1
214851665,1
214851669,1
214851677,2
214851692,2
214851703,2
214851710,1
214851714,266
214851729,1
214851737,307
214851740,49
214851742,933
214851744,84
214851748,844
214851750,908
214851752,30
214851755,128
214851757,240
214851759,145
214851787,3
214851832,1
214851834,2
214851838,1
214851840,1
214851845,14
214851849,87
214851902,5
214851905,7
214851907,4
214851909,4
214851911,1
214851913,7
214851915,2
214851917,1
214851920,5
214851922,1
214851924,1
214851965,3
214851975,1
214852040,14
214852042,14
214852044,8
214852046,10
214852048,5
214852050,16
214852052,4
214852055,3
214852057,4
214852080,2
214852091,1
214852093,2
214852179,1
214852181,1
214852185,10
214852187,1
214852190,5
214852192,6
214852196,5
214852198,5
214852200,14
214852202,18
214852205,12
214852207,8
214852209,1
214852211,1
214852213,4
214852215,3
214852217,12
214852220,1
214852222,3
214852224,2
214852226,5
214852228,2
214852230,4
214852232,2
214852235,3
214852239,3
214852243,1
214852245,2
214852258,1
214852260,1
214852262,2
214852265,11
214852267,6
214852271,3
214852275,1
214852280,1
214852282,2
214852284,1
214852286,10
214852288,2
214852290,1
214852292,1
214852295,1
214852299,2
214852301,3
214852393,1
214852395,1
214852417,3
214852490,1
214852558,2
214852764,13
214852895,2
214852978,1961
214852980,2016
214852982,128
214852985,200
214852987,1026
214853070,17
214853072,1544
214853075,460
214853077,2199
214853079,153
214853081,273
214853083,152
214853085,1887
214853087,80
214853090,1543
214853092,258
214853094,3522
214853096,2035
214853100,1766
214853102,4050
214853105,2596
214853107,519
214853109,293
214853111,250
214853113,1413
214853115,225
214853120,42
214853122,1560
214853126,2
214853128,1290
214853130,652
214853132,952
214853135,1376
214853137,106
214853139,178
214853143,375
214853145,305
214853147,393
214853152,275
214853154,639
214853156,486
214853158,43
214853160,354
214853162,278
214853165,1285
214853169,301
214853173,997
214853175,570
214853177,982
214853180,1
214853182,215
214853184,234
214853186,185
214853188,165
214853190,235
214853192,118
214853195,883
214853197,39
214853199,19
214853201,7
214853203,5
214853205,3
214853210,761
214853212,476
214853214,768
214853216,5
214853218,214
214853220,113
214853222,311
214853225,422
214853227,395
214853233,491
214853237,423
214853242,1343
214853244,884
214853246,173
214853248,1439
214853250,173
214853252,364
214853255,198
214853259,142
214853261,103
214853263,734
214853265,282
214853267,17
214853270,3
214853272,21
214853274,8
214853276,5
