userID,itemID,rating,category
743,42,2,Non Veg
743,46,1,Veg
743,40,3,Veg
744,3,3,Non Veg
744,7,3,Drinks
745,6,3,EggFood
745,25,3,Drinks
745,25,4,Drinks
745,47,4,Veg
745,37,4,Veg
745,37,2,Veg
745,7,4,Drinks
745,5,3,Non Veg
745,35,3,SeaFood
745,11,2,Drinks
746,39,4,Non Veg
746,28,3,Drinks
746,15,1,Drinks
746,36,4,SeaFood
747,39,2,Non Veg
747,16,2,Drinks
747,14,4,Drinks
747,38,4,Non Veg
747,37,2,Veg
747,8,2,Drinks
748,25,4,Drinks
748,19,3,Non Veg
748,37,1,Veg
748,37,4,Veg
748,24,4,Veg
748,49,4,Non Veg
749,25,1,Drinks
749,27,1,Bakery
749,27,4,Bakery
749,49,4,Non Veg
749,41,4,Veg
749,29,2,Non Veg
750,3,3,Non Veg
750,34,4,SeaFood
750,4,3,Non Veg
750,45,4,Non Veg
750,40,1,Veg
751,16,1,Drinks
751,19,3,Non Veg
751,12,2,Drinks
751,49,3,Non Veg
751,40,3,Veg
751,8,1,Drinks
751,35,1,SeaFood
751,11,1,Drinks
752,14,1,Drinks
752,48,1,Bakery
752,23,3,Veg
752,20,2,Veg
752,46,2,Veg
752,33,1,SeaFood
752,40,4,Veg
752,8,4,Drinks
753,25,2,Drinks
753,17,2,Bakery
753,47,1,Veg
753,47,4,Veg
753,34,1,SeaFood
753,21,3,Veg
753,48,1,Bakery
753,7,2,Drinks
753,32,1,SeaFood
753,45,1,Non Veg
753,8,1,Drinks
753,8,3,Drinks
754,17,3,Bakery
754,23,1,Veg
754,12,2,Drinks
754,1,4,EggFood
755,47,4,Veg
755,3,1,Non Veg
755,42,3,Non Veg
755,23,4,Veg
755,44,1,Non Veg
755,45,2,Non Veg
756,9,2,Drinks
756,14,2,Drinks
756,10,2,Drinks
756,37,3,Veg
756,31,1,Non Veg
756,35,2,SeaFood
757,25,3,Drinks
757,17,1,Bakery
757,28,2,Drinks
757,23,2,Veg
757,32,1,SeaFood
757,41,4,Veg
758,16,1,Drinks
758,27,2,Bakery
758,47,1,Veg
758,28,1,Drinks
758,44,2,Non Veg
758,45,3,Non Veg
759,35,3,SeaFood
759,1,3,EggFood
760,6,4,EggFood
760,38,1,Non Veg
760,10,2,Drinks
760,10,3,Drinks
760,23,2,Veg
760,4,4,Non Veg
760,4,2,Non Veg
760,18,2,Bakery
760,35,1,SeaFood
761,34,1,SeaFood
761,30,4,SeaFood
761,28,2,Drinks
761,32,4,SeaFood
761,5,1,Non Veg
761,35,1,SeaFood
761,35,4,SeaFood
761,29,1,Non Veg
762,6,3,EggFood
762,28,1,Drinks
762,28,4,Drinks
762,36,2,SeaFood
762,11,4,Drinks
763,25,4,Drinks
763,38,3,Non Veg
763,23,4,Veg
763,32,4,SeaFood
763,33,2,SeaFood
764,9,3,Drinks
764,21,1,Veg
764,49,4,Non Veg
764,15,1,Drinks
764,29,1,Non Veg
765,3,1,Non Veg
765,3,1,Non Veg
765,42,1,Non Veg
765,49,3,Non Veg
765,46,4,Veg
765,13,2,Drinks
765,18,4,Bakery
765,35,2,SeaFood
765,29,4,Non Veg
766,25,4,Drinks
766,47,4,Veg
766,9,4,Drinks
766,30,4,SeaFood
766,28,1,Drinks
766,20,1,Veg
766,35,3,SeaFood
767,2,1,Non Veg
767,37,2,Veg
767,24,3,Veg
767,24,3,Veg
767,49,2,Non Veg
767,49,3,Non Veg
768,6,2,EggFood
768,47,3,Veg
768,9,1,Drinks
768,37,3,Veg
768,20,4,Veg
768,49,4,Non Veg
768,33,4,SeaFood
768,29,1,Non Veg
769,39,4,Non Veg
769,48,4,Bakery
769,28,4,Drinks
769,28,4,Drinks
769,24,2,Veg
769,15,3,Drinks
769,5,1,Non Veg
769,40,4,Veg
770,39,2,Non Veg
770,25,2,Drinks
770,16,3,Drinks
770,30,4,SeaFood
770,43,1,Veg
770,23,4,Veg
770,15,1,Drinks
771,47,2,Veg
771,42,1,Non Veg
771,38,3,Non Veg
771,32,3,SeaFood
771,45,2,Non Veg
772,25,3,Drinks
772,9,4,Drinks
772,20,4,Veg
772,32,1,SeaFood
772,13,2,Drinks
772,26,1,Drinks
773,25,3,Drinks
773,4,1,Non Veg
773,4,1,Non Veg
773,36,2,SeaFood
774,24,2,Veg
774,49,3,Non Veg
774,18,2,Bakery
775,6,4,EggFood
775,3,4,Non Veg
775,48,1,Bakery
775,24,3,Veg
775,32,4,SeaFood
775,45,2,Non Veg
776,25,4,Drinks
776,25,3,Drinks
776,25,3,Drinks
776,30,1,SeaFood
776,28,2,Drinks
776,23,3,Veg
776,31,2,Non Veg
777,38,3,Non Veg
777,48,4,Bakery
777,46,4,Veg
777,44,4,Non Veg
777,41,3,Veg
777,13,4,Drinks
777,13,1,Drinks
777,35,3,SeaFood
778,6,3,EggFood
778,27,3,Bakery
778,43,4,Veg
779,19,2,Non Veg
779,3,4,Non Veg
779,14,2,Drinks
779,2,1,Non Veg
779,23,3,Veg
779,12,3,Drinks
779,32,3,SeaFood
779,45,3,Non Veg
780,25,3,Drinks
780,42,4,Non Veg
780,7,2,Drinks
780,49,1,Non Veg
780,33,3,SeaFood
780,45,1,Non Veg
781,13,1,Drinks
782,17,1,Bakery
782,37,2,Veg
782,18,3,Bakery
782,1,2,EggFood
783,31,3,Non Veg
784,42,3,Non Veg
784,34,2,SeaFood
784,21,1,Veg
784,38,1,Non Veg
784,43,3,Veg
784,28,4,Drinks
784,24,1,Veg
784,49,1,Non Veg
784,33,3,SeaFood
784,13,3,Drinks
784,31,4,Non Veg
784,29,3,Non Veg
785,6,4,EggFood
785,17,3,Bakery
785,34,3,SeaFood
785,34,3,SeaFood
785,2,2,Non Veg
785,2,1,Non Veg
785,32,3,SeaFood
785,5,2,Non Veg
785,33,2,SeaFood
786,22,1,Veg
786,39,2,Non Veg
786,49,3,Non Veg
786,44,4,Non Veg
787,9,4,Drinks
787,23,2,Veg
787,7,1,Drinks
787,33,1,SeaFood
787,13,4,Drinks
787,36,3,SeaFood
788,3,1,Non Veg
788,43,1,Veg
788,26,2,Drinks
789,9,3,Drinks
789,48,1,Bakery
789,4,3,Non Veg
789,24,4,Veg
789,15,3,Drinks
789,13,1,Drinks
789,18,2,Bakery
789,26,2,Drinks
790,3,3,Non Veg
790,10,2,Drinks
790,32,3,SeaFood
790,18,2,Bakery
791,19,3,Non Veg
791,9,3,Drinks
791,7,2,Drinks
791,32,4,SeaFood
792,14,1,Drinks
792,7,1,Drinks
792,18,1,Bakery
793,48,1,Bakery
793,30,2,SeaFood
793,15,3,Drinks
793,11,1,Drinks
794,9,4,Drinks
794,30,3,SeaFood
794,7,2,Drinks
794,32,1,SeaFood
794,36,4,SeaFood
794,31,4,Non Veg
795,14,4,Drinks
795,12,4,Drinks
795,15,3,Drinks
795,40,3,Veg
796,38,2,Non Veg
796,48,3,Bakery
796,36,2,SeaFood
796,26,2,Drinks
797,39,3,Non Veg
797,16,3,Drinks
797,48,2,Bakery
797,12,2,Drinks
797,49,3,Non Veg
797,26,4,Drinks
798,27,4,Bakery
798,9,1,Drinks
798,14,1,Drinks
798,4,4,Non Veg
798,5,1,Non Veg
799,27,2,Bakery
799,19,4,Non Veg
800,34,3,SeaFood
800,28,1,Drinks
800,37,2,Veg
800,18,4,Bakery
801,19,3,Non Veg
801,14,2,Drinks
801,37,2,Veg
802,38,1,Non Veg
802,15,3,Drinks
802,45,4,Non Veg
802,31,2,Non Veg
802,1,3,EggFood
802,26,4,Drinks
802,26,4,Drinks
803,17,2,Bakery
803,9,2,Drinks
803,9,4,Drinks
803,34,2,SeaFood
803,4,4,Non Veg
803,44,2,Non Veg
804,27,1,Bakery
804,42,4,Non Veg
804,10,4,Drinks
804,23,2,Veg
804,49,3,Non Veg
804,33,2,SeaFood
805,21,3,Veg
805,30,4,SeaFood
805,10,3,Drinks
805,20,3,Veg
805,5,2,Non Veg
805,36,1,SeaFood
806,14,4,Drinks
806,24,2,Veg
807,41,1,Veg
808,34,2,SeaFood
808,30,2,SeaFood
808,24,4,Veg
808,32,3,SeaFood
808,40,1,Veg
809,27,2,Bakery
809,38,4,Non Veg
809,37,1,Veg
809,7,2,Drinks
810,25,3,Drinks
810,27,2,Bakery
810,37,2,Veg
810,32,1,SeaFood
810,18,3,Bakery
811,16,2,Drinks
811,3,3,Non Veg
811,37,3,Veg
811,1,4,EggFood
812,6,4,EggFood
812,6,1,EggFood
812,25,1,Drinks
812,23,1,Veg
812,5,3,Non Veg
812,40,1,Veg
814,3,1,Non Veg
814,43,2,Veg
814,37,2,Veg
814,46,2,Veg
814,15,3,Drinks
814,5,2,Non Veg
815,25,4,Drinks
815,27,3,Bakery
815,24,4,Veg
815,5,2,Non Veg
815,33,4,SeaFood
815,33,1,SeaFood
816,23,1,Veg
816,37,3,Veg
816,20,2,Veg
816,15,2,Drinks
817,42,2,Non Veg
817,38,2,Non Veg
817,10,2,Drinks
817,41,3,Veg
817,29,2,Non Veg
819,48,4,Bakery
819,33,1,SeaFood
820,22,1,Veg
820,27,1,Bakery
820,42,3,Non Veg
820,28,3,Drinks
820,32,3,SeaFood
820,15,4,Drinks
820,26,1,Drinks
821,27,3,Bakery
821,48,1,Bakery
821,10,2,Drinks
821,20,2,Veg
821,40,1,Veg
822,22,3,Veg
822,28,2,Drinks
822,7,3,Drinks
822,13,3,Drinks
823,19,2,Non Veg
823,17,1,Bakery
823,47,3,Veg
823,15,4,Drinks
823,15,4,Drinks
823,15,1,Drinks
823,18,3,Bakery
824,22,3,Veg
824,17,3,Bakery
824,3,3,Non Veg
824,43,1,Veg
824,24,1,Veg
824,46,1,Veg
824,40,3,Veg
824,29,3,Non Veg
825,34,4,SeaFood
825,43,2,Veg
825,40,2,Veg
825,36,3,SeaFood
826,22,4,Veg
826,22,4,Veg
826,27,3,Bakery
826,27,1,Bakery
826,37,3,Veg
826,32,1,SeaFood
826,18,2,Bakery
826,26,3,Drinks
826,11,2,Drinks
827,27,2,Bakery
827,9,1,Drinks
827,34,1,SeaFood
827,34,4,SeaFood
827,4,2,Non Veg
827,40,3,Veg
827,31,3,Non Veg
827,18,2,Bakery
828,6,4,EggFood
828,16,3,Drinks
828,21,1,Veg
828,28,3,Drinks
828,32,4,SeaFood
828,45,4,Non Veg
828,26,2,Drinks
829,10,3,Drinks
829,18,3,Bakery
829,26,2,Drinks
830,22,2,Veg
830,2,4,Non Veg
830,30,1,SeaFood
830,46,4,Veg
830,44,1,Non Veg
830,44,4,Non Veg
831,27,2,Bakery
831,14,2,Drinks
831,48,2,Bakery
831,48,4,Bakery
831,24,2,Veg
831,18,2,Bakery
832,34,2,SeaFood
832,21,2,Veg
832,48,4,Bakery
832,45,3,Non Veg
832,41,1,Veg
832,13,2,Drinks
832,11,2,Drinks
833,28,4,Drinks
833,45,2,Non Veg
833,13,2,Drinks
834,6,4,EggFood
834,16,3,Drinks
834,35,4,SeaFood
834,35,1,SeaFood
834,11,3,Drinks
835,6,1,EggFood
835,25,1,Drinks
835,19,2,Non Veg
835,47,3,Veg
836,25,3,Drinks
836,3,4,Non Veg
836,23,2,Veg
836,7,3,Drinks
836,29,2,Non Veg
837,3,1,Non Veg
837,21,1,Veg
837,21,2,Veg
837,37,3,Veg
837,37,4,Veg
837,15,4,Drinks
838,25,3,Drinks
838,9,3,Drinks
838,1,1,EggFood
839,37,3,Veg
839,24,1,Veg
839,18,3,Bakery
839,35,4,SeaFood
840,12,4,Drinks
840,4,3,Non Veg
840,44,4,Non Veg
841,16,2,Drinks
841,47,2,Veg
841,9,1,Drinks
841,34,2,SeaFood
841,38,2,Non Veg
841,43,1,Veg
841,28,4,Drinks
841,46,2,Veg
841,5,4,Non Veg
842,34,4,SeaFood
842,21,1,Veg
842,21,4,Veg
842,48,2,Bakery
842,10,2,Drinks
842,23,4,Veg
842,23,1,Veg
842,7,4,Drinks
842,36,1,SeaFood
842,8,3,Drinks
843,25,4,Drinks
843,20,4,Veg
843,46,1,Veg
843,26,2,Drinks
844,48,1,Bakery
844,43,3,Veg
844,13,2,Drinks
844,35,2,SeaFood
845,39,3,Non Veg
845,25,2,Drinks
845,25,3,Drinks
845,17,2,Bakery
845,3,1,Non Veg
845,30,3,SeaFood
845,37,3,Veg
845,33,4,SeaFood
845,36,2,SeaFood
846,22,1,Veg
846,48,2,Bakery
846,49,1,Non Veg
846,46,1,Veg
846,44,2,Non Veg
847,21,2,Veg
847,23,3,Veg
847,36,4,SeaFood
848,47,1,Veg
848,38,4,Non Veg
848,2,3,Non Veg
848,40,4,Veg
848,8,4,Drinks
848,18,4,Bakery
849,40,3,Veg
849,41,4,Veg
849,26,4,Drinks
849,11,4,Drinks
850,6,4,EggFood
850,25,3,Drinks
850,19,3,Non Veg
850,43,2,Veg
850,4,4,Non Veg
850,46,1,Veg
850,8,1,Drinks
850,31,3,Non Veg
851,43,2,Veg
851,28,2,Drinks
851,4,1,Non Veg
851,44,4,Non Veg
851,15,1,Drinks
852,39,4,Non Veg
852,34,4,SeaFood
852,32,4,SeaFood
854,2,4,Non Veg
854,44,3,Non Veg
854,41,2,Veg
854,26,1,Drinks
855,6,2,EggFood
855,34,3,SeaFood
855,48,3,Bakery
855,2,4,Non Veg
855,37,1,Veg
855,12,2,Drinks
855,12,4,Drinks
855,40,3,Veg
855,41,1,Veg
856,22,2,Veg
856,48,2,Bakery
856,30,1,SeaFood
856,49,4,Non Veg
856,41,3,Veg
856,13,3,Drinks
856,1,1,EggFood
857,39,1,Non Veg
857,19,4,Non Veg
857,4,1,Non Veg
857,32,1,SeaFood
857,15,2,Drinks
857,15,4,Drinks
858,42,3,Non Veg
858,2,2,Non Veg
858,30,3,SeaFood
858,28,1,Drinks
858,13,1,Drinks
858,29,4,Non Veg
858,11,4,Drinks
858,11,2,Drinks
859,25,2,Drinks
859,15,3,Drinks
859,15,3,Drinks
859,15,4,Drinks
859,11,2,Drinks
860,17,2,Bakery
860,2,2,Non Veg
860,23,4,Veg
860,37,2,Veg
860,24,2,Veg
860,33,4,SeaFood
860,41,3,Veg
860,18,4,Bakery
861,34,3,SeaFood
861,24,3,Veg
861,1,1,EggFood
861,1,2,EggFood
862,18,1,Bakery
863,19,3,Non Veg
863,30,3,SeaFood
863,43,1,Veg
863,23,4,Veg
863,13,1,Drinks
863,8,3,Drinks
864,6,2,EggFood
864,11,4,Drinks
865,39,3,Non Veg
865,3,3,Non Veg
865,12,2,Drinks
865,24,1,Veg
866,25,1,Drinks
866,43,4,Veg
866,23,4,Veg
866,7,3,Drinks
866,31,1,Non Veg
866,1,1,EggFood
867,14,4,Drinks
867,7,1,Drinks
867,20,2,Veg
867,49,2,Non Veg
867,44,4,Non Veg
867,5,3,Non Veg
868,25,3,Drinks
868,17,1,Bakery
868,42,2,Non Veg
868,30,1,SeaFood
868,7,1,Drinks
868,5,3,Non Veg
869,17,2,Bakery
869,14,3,Drinks
869,2,3,Non Veg
869,10,2,Drinks
869,10,1,Drinks
869,12,3,Drinks
869,24,3,Veg
869,15,1,Drinks
869,11,1,Drinks
870,3,2,Non Veg
870,14,4,Drinks
870,38,3,Non Veg
870,32,1,SeaFood
870,15,3,Drinks
870,36,2,SeaFood
871,16,4,Drinks
871,9,4,Drinks
871,37,3,Veg
871,41,3,Veg
871,41,4,Veg
871,41,3,Veg
871,36,4,SeaFood
871,26,4,Drinks
872,38,2,Non Veg
872,5,4,Non Veg
872,40,3,Veg
873,34,2,SeaFood
873,2,2,Non Veg
873,5,2,Non Veg
873,35,2,SeaFood
873,1,3,EggFood
874,2,3,Non Veg
874,37,2,Veg
875,6,1,EggFood
875,22,1,Veg
875,38,1,Non Veg
875,2,1,Non Veg
875,12,3,Drinks
875,18,1,Bakery
876,6,3,EggFood
876,27,1,Bakery
876,17,2,Bakery
876,42,2,Non Veg
876,28,4,Drinks
876,23,1,Veg
876,7,1,Drinks
876,49,2,Non Veg
876,18,2,Bakery
877,19,1,Non Veg
877,34,4,SeaFood
877,45,1,Non Veg
877,11,3,Drinks
878,48,2,Bakery
878,10,2,Drinks
878,46,4,Veg
878,8,2,Drinks
879,39,3,Non Veg
879,16,4,Drinks
879,19,1,Non Veg
879,23,1,Veg
879,44,2,Non Veg
879,41,3,Veg
879,35,1,SeaFood
879,29,2,Non Veg
880,6,1,EggFood
880,19,3,Non Veg
880,30,1,SeaFood
880,28,4,Drinks
880,36,2,SeaFood
880,26,3,Drinks
881,47,2,Veg
881,14,4,Drinks
881,24,1,Veg
881,40,3,Veg
881,36,3,SeaFood
882,37,3,Veg
882,37,3,Veg
882,24,2,Veg
882,44,3,Non Veg
882,15,3,Drinks
882,41,4,Veg
882,8,1,Drinks
882,26,3,Drinks
883,16,3,Drinks
883,3,2,Non Veg
883,33,3,SeaFood
883,41,4,Veg
883,18,1,Bakery
883,1,1,EggFood
883,1,1,EggFood
883,26,2,Drinks
884,22,1,Veg
884,22,1,Veg
884,16,4,Drinks
884,2,2,Non Veg
884,28,4,Drinks
885,10,3,Drinks
885,28,4,Drinks
885,23,2,Veg
885,12,1,Drinks
885,26,1,Drinks
885,26,2,Drinks
886,21,3,Veg
886,38,2,Non Veg
886,28,4,Drinks
886,23,1,Veg
886,7,2,Drinks
886,8,4,Drinks
886,18,2,Bakery
887,2,1,Non Veg
887,2,2,Non Veg
887,28,3,Drinks
887,20,4,Veg
887,31,2,Non Veg
887,18,3,Bakery
888,19,1,Non Veg
888,34,3,SeaFood
888,48,4,Bakery
888,15,2,Drinks
888,18,3,Bakery
889,16,2,Drinks
889,9,1,Drinks
889,38,4,Non Veg
889,48,4,Bakery
889,43,3,Veg
889,43,2,Veg
889,28,1,Drinks
889,49,3,Non Veg
889,41,2,Veg
889,13,3,Drinks
890,17,4,Bakery
890,43,1,Veg
890,4,1,Non Veg
890,20,4,Veg
890,31,3,Non Veg
891,12,2,Drinks
892,47,3,Veg
892,37,3,Veg
892,12,2,Drinks
892,44,4,Non Veg
893,21,1,Veg
893,38,4,Non Veg
893,2,1,Non Veg
894,48,4,Bakery
894,12,3,Drinks
894,5,3,Non Veg
894,31,4,Non Veg
895,25,3,Drinks
895,27,4,Bakery
895,19,4,Non Veg
895,17,4,Bakery
895,14,1,Drinks
895,2,2,Non Veg
895,28,1,Drinks
895,5,1,Non Veg
895,41,1,Veg
895,18,4,Bakery
895,35,2,SeaFood
895,29,2,Non Veg
896,25,4,Drinks
896,19,3,Non Veg
896,48,1,Bakery
896,48,4,Bakery
896,24,2,Veg
896,5,3,Non Veg
896,1,4,EggFood
897,15,2,Drinks
897,33,4,SeaFood
897,13,4,Drinks
897,18,3,Bakery
898,22,1,Veg
898,3,1,Non Veg
898,30,4,SeaFood
898,28,3,Drinks
898,37,2,Veg
898,20,4,Veg
898,40,2,Veg
898,8,1,Drinks
898,35,4,SeaFood
898,26,3,Drinks
899,17,1,Bakery
899,3,3,Non Veg
899,38,1,Non Veg
899,2,1,Non Veg
899,40,3,Veg
899,18,3,Bakery
899,26,3,Drinks
899,11,3,Drinks
900,16,1,Drinks
900,42,4,Non Veg
900,48,3,Bakery
900,45,3,Non Veg
901,39,2,Non Veg
901,2,2,Non Veg
901,49,1,Non Veg
901,8,2,Drinks
901,26,4,Drinks
902,22,2,Veg
902,9,2,Drinks
902,42,2,Non Veg
902,38,1,Non Veg
902,49,4,Non Veg
902,13,3,Drinks
902,26,2,Drinks
903,47,1,Veg
903,2,4,Non Veg
903,12,3,Drinks
904,6,4,EggFood
904,47,3,Veg
904,37,2,Veg
904,7,4,Drinks
904,49,4,Non Veg
904,49,4,Non Veg
905,27,1,Bakery
905,42,4,Non Veg
905,4,3,Non Veg
905,13,4,Drinks
905,36,4,SeaFood
906,19,2,Non Veg
906,14,1,Drinks
906,2,3,Non Veg
906,28,3,Drinks
906,32,1,SeaFood
906,36,3,SeaFood
906,26,1,Drinks
907,19,4,Non Veg
907,30,1,SeaFood
907,49,4,Non Veg
907,5,1,Non Veg
908,6,1,EggFood
908,42,1,Non Veg
908,32,4,SeaFood
909,16,2,Drinks
909,47,4,Veg
909,34,4,SeaFood
909,10,3,Drinks
909,44,2,Non Veg
909,33,3,SeaFood
909,18,4,Bakery
910,47,2,Veg
910,33,1,SeaFood
910,31,1,Non Veg
910,1,4,EggFood
911,47,2,Veg
911,34,3,SeaFood
911,11,3,Drinks
912,34,2,SeaFood
912,30,1,SeaFood
912,37,3,Veg
912,46,4,Veg
912,13,2,Drinks
913,27,4,Bakery
913,47,4,Veg
913,42,2,Non Veg
913,43,3,Veg
913,40,3,Veg
913,26,2,Drinks
914,25,2,Drinks
914,17,4,Bakery
914,21,2,Veg
914,30,4,SeaFood
914,26,2,Drinks
915,16,1,Drinks
915,23,1,Veg
915,46,4,Veg
916,9,2,Drinks
916,42,2,Non Veg
916,36,3,SeaFood
917,42,4,Non Veg
917,10,1,Drinks
917,23,1,Veg
917,40,2,Veg
917,41,1,Veg
917,8,3,Drinks
917,31,2,Non Veg
917,26,2,Drinks
918,38,4,Non Veg
918,5,1,Non Veg
918,29,2,Non Veg
918,11,4,Drinks
919,21,3,Veg
919,2,1,Non Veg
919,10,1,Drinks
919,37,4,Veg
919,4,4,Non Veg
919,41,2,Veg
920,47,4,Veg
920,7,4,Drinks
920,49,1,Non Veg
920,49,4,Non Veg
921,6,2,EggFood
921,42,3,Non Veg
921,1,3,EggFood
922,39,3,Non Veg
922,16,1,Drinks
922,42,2,Non Veg
922,2,4,Non Veg
922,43,4,Veg
922,44,4,Non Veg
923,22,1,Veg
923,25,3,Drinks
923,27,4,Bakery
923,42,3,Non Veg
923,46,2,Veg
923,11,2,Drinks
924,39,1,Non Veg
924,42,4,Non Veg
924,49,4,Non Veg
924,46,3,Veg
924,15,3,Drinks
924,5,4,Non Veg
924,45,4,Non Veg
924,26,4,Drinks
925,25,2,Drinks
925,45,2,Non Veg
926,27,4,Bakery
926,27,1,Bakery
926,23,2,Veg
926,7,4,Drinks
926,44,2,Non Veg
926,40,3,Veg
926,41,4,Veg
926,26,2,Drinks
927,14,2,Drinks
927,21,1,Veg
927,24,3,Veg
928,20,4,Veg
928,44,2,Non Veg
928,45,2,Non Veg
929,47,1,Veg
929,34,2,SeaFood
929,38,3,Non Veg
929,10,2,Drinks
929,23,4,Veg
929,24,4,Veg
929,18,1,Bakery
930,25,2,Drinks
930,34,4,SeaFood
930,28,2,Drinks
930,28,4,Drinks
931,9,3,Drinks
931,23,4,Veg
931,49,3,Non Veg
931,45,4,Non Veg
931,13,4,Drinks
931,36,3,SeaFood
931,18,1,Bakery
931,1,3,EggFood
932,21,2,Veg
932,5,4,Non Veg
932,40,3,Veg
932,36,2,SeaFood
932,18,3,Bakery
932,26,4,Drinks
932,11,3,Drinks
933,3,1,Non Veg
933,38,2,Non Veg
934,48,1,Bakery
934,7,2,Drinks
934,20,1,Veg
934,15,3,Drinks
934,33,1,SeaFood
935,34,2,SeaFood
935,14,3,Drinks
935,4,2,Non Veg
935,24,1,Veg
935,32,3,SeaFood
935,33,2,SeaFood
935,13,1,Drinks
936,48,1,Bakery
936,2,3,Non Veg
936,12,2,Drinks
937,17,4,Bakery
937,42,3,Non Veg
937,30,3,SeaFood
937,15,1,Drinks
937,40,2,Veg
938,6,1,EggFood
938,34,4,SeaFood
938,44,4,Non Veg
938,8,1,Drinks
938,18,3,Bakery
938,26,1,Drinks
940,47,3,Veg
940,14,4,Drinks
940,21,1,Veg
940,40,2,Veg
940,1,2,EggFood
941,17,3,Bakery
941,37,2,Veg
941,15,4,Drinks
941,15,3,Drinks
941,45,4,Non Veg
941,45,2,Non Veg
941,45,1,Non Veg
941,40,4,Veg
941,13,1,Drinks
942,17,1,Bakery
942,42,1,Non Veg
942,2,2,Non Veg
942,28,1,Drinks
942,24,4,Veg
942,13,1,Drinks
942,29,3,Non Veg
942,11,2,Drinks
943,39,4,Non Veg
943,19,4,Non Veg
943,17,4,Bakery
943,33,1,SeaFood
943,35,4,SeaFood
944,9,2,Drinks
944,21,3,Veg
944,30,2,SeaFood
944,28,3,Drinks
944,41,2,Veg
945,3,3,Non Veg
945,14,2,Drinks
945,7,4,Drinks
945,49,2,Non Veg
945,8,2,Drinks
945,1,2,EggFood
946,17,4,Bakery
946,14,2,Drinks
946,28,1,Drinks
946,4,4,Non Veg
946,41,2,Veg
947,27,1,Bakery
947,2,3,Non Veg
947,30,4,SeaFood
947,7,1,Drinks
947,49,3,Non Veg
947,13,1,Drinks
947,1,1,EggFood
948,25,3,Drinks
948,40,2,Veg
949,27,4,Bakery
949,47,1,Veg
949,43,4,Veg
949,12,2,Drinks
949,24,1,Veg
949,8,2,Drinks
949,29,1,Non Veg
950,17,3,Bakery
950,34,3,SeaFood
950,2,4,Non Veg
950,7,4,Drinks
950,35,3,SeaFood
950,29,2,Non Veg
951,47,1,Veg
951,30,4,SeaFood
951,49,4,Non Veg
951,49,1,Non Veg
951,49,4,Non Veg
951,45,4,Non Veg
951,18,3,Bakery
952,38,4,Non Veg
952,2,4,Non Veg
952,43,2,Veg
952,32,1,SeaFood
952,18,4,Bakery
952,26,2,Drinks
953,9,2,Drinks
953,34,4,SeaFood
953,37,2,Veg
953,24,2,Veg
953,32,3,SeaFood
953,45,3,Non Veg
954,39,3,Non Veg
954,23,4,Veg
954,46,1,Veg
954,5,1,Non Veg
954,18,4,Bakery
955,30,3,SeaFood
956,3,4,Non Veg
956,2,4,Non Veg
957,22,2,Veg
957,7,1,Drinks
957,4,1,Non Veg
957,15,3,Drinks
957,40,3,Veg
958,6,1,EggFood
958,3,1,Non Veg
958,7,1,Drinks
958,44,3,Non Veg
958,36,2,SeaFood
959,22,2,Veg
959,23,1,Veg
959,5,2,Non Veg
959,45,4,Non Veg
959,8,4,Drinks
959,8,3,Drinks
959,35,3,SeaFood
959,11,3,Drinks
960,6,3,EggFood
960,20,4,Veg
960,46,4,Veg
961,38,3,Non Veg
961,10,1,Drinks
961,20,2,Veg
961,31,4,Non Veg
961,11,4,Drinks
962,6,1,EggFood
962,22,2,Veg
962,39,1,Non Veg
962,4,1,Non Veg
962,1,1,EggFood
962,11,3,Drinks
962,11,1,Drinks
963,24,3,Veg
964,14,1,Drinks
964,24,3,Veg
964,44,2,Non Veg
965,37,4,Veg
965,4,3,Non Veg
965,4,2,Non Veg
965,20,3,Veg
965,49,4,Non Veg
965,44,2,Non Veg
965,1,3,EggFood
966,6,4,EggFood
966,42,4,Non Veg
966,21,3,Veg
966,48,2,Bakery
966,12,2,Drinks
966,49,4,Non Veg
966,32,4,SeaFood
966,40,1,Veg
966,26,2,Drinks
967,42,2,Non Veg
967,46,3,Veg
968,48,3,Bakery
968,2,4,Non Veg
968,10,2,Drinks
968,28,4,Drinks
968,33,3,SeaFood
968,41,2,Veg
968,13,3,Drinks
969,39,4,Non Veg
969,39,3,Non Veg
969,27,2,Bakery
969,48,3,Bakery
969,30,3,SeaFood
969,12,4,Drinks
970,6,3,EggFood
970,22,3,Veg
970,34,4,SeaFood
970,38,4,Non Veg
970,15,1,Drinks
970,5,1,Non Veg
971,10,2,Drinks
971,45,3,Non Veg
971,36,1,SeaFood
972,34,1,SeaFood
972,2,3,Non Veg
972,37,1,Veg
972,40,2,Veg
973,34,4,SeaFood
973,21,1,Veg
973,43,2,Veg
973,43,2,Veg
973,1,3,EggFood
974,48,4,Bakery
974,40,3,Veg
974,36,4,SeaFood
974,26,4,Drinks
975,22,3,Veg
975,34,3,SeaFood
975,38,2,Non Veg
975,44,2,Non Veg
975,36,2,SeaFood
976,22,4,Veg
976,11,1,Drinks
977,19,4,Non Veg
977,14,1,Drinks
977,30,3,SeaFood
977,10,2,Drinks
977,23,3,Veg
977,46,2,Veg
977,44,3,Non Veg
977,45,1,Non Veg
977,40,3,Veg
977,1,4,EggFood
977,11,4,Drinks
